"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP00341",588.828366184289,588.825500488281,588.834533691406,26.1876220703125,23.9387893676758,27.3143424987793,163622.396872286,163619.574943352,109428.3125,109427,1,0
"CP00343",592.85446576285,592.853698730469,592.854919433594,26.1876220703125,23.9387893676758,27.3143424987793,283907.629167181,283904.807238246,183213.1875,183212,1,0
"CP00351",614.840444046915,614.839782714844,614.840637207031,26.1876220703125,23.9387893676758,27.3143424987793,557539.988418299,557537.166489364,423394.375,423393,1,0
"CP00356",629.817879277376,629.809814453125,629.818725585938,25.6280326843262,23.9387893676758,27.3143424987793,117617.862392589,117615.040463655,86749.796875,86749,1,0
"CP00361",647.856015608406,647.854705810547,647.858276367188,26.1876220703125,24.4997367858887,27.3143424987793,53560.6196670047,53558.3609070822,45782.908203125,45782,1,0
"CP00362",650.810729108936,650.8095703125,650.811462402344,26.1876220703125,24.4997367858887,27.3143424987793,104536.713952823,104534.455192901,59743.73828125,59743,1,0
"CP00363",661.830446621767,661.829223632812,661.832092285156,26.1876220703125,24.4997367858887,27.3143424987793,51440.7205401165,51438.4617801941,32926.3359375,32925,1,0
"CP00374",103.989297544088,103.989234924316,103.989379882812,26.1876220703125,23.9387893676758,28.4628219604492,140935.858123565,140931.887338509,66742.0078125,66741,1,0
"CP00376",116.986018261664,116.985893249512,116.986145019531,26.1876220703125,23.3654556274414,28.4628219604492,107133.139334179,107128.594095466,49150.37109375,49149,1,0
"CP00378",130.96607983586,130.965927124023,130.966247558594,26.1876220703125,23.9387893676758,28.4628219604492,104491.893997582,104487.923212526,41740.484375,41739,1,0
"CP00379",131.986652590745,131.986541748047,131.986755371094,26.1876220703125,23.3654556274414,28.4628219604492,160859.747094931,160855.201856218,68677.0390625,68676,1,0
"CP00380",148.956770093818,148.956695556641,148.956832885742,26.1876220703125,24.4997367858887,27.8917961120605,74489.5477661549,74486.7122995165,40785.03515625,40784,1,0
"CP00384",236.968456057499,236.968368530273,236.968521118164,25.6280326843262,23.3654556274414,27.8917961120605,1936514.93866718,1936510.96548619,981216.1875,981215,1,0
"CP00385",238.957144446531,238.95703125,238.957183837891,23.9387893676758,22.2038497924805,27.8917961120605,8543642.16085866,8543637.02488205,5773266.5,5773266,1,0
"CP00386",244.964124239168,244.96403503418,244.964233398438,26.1876220703125,23.9387893676758,27.8917961120605,2082640.65399757,2082637.25506204,1266687,1266686,1,0
"CP00387",245.965283242062,245.964736938477,245.966285705566,26.1876220703125,23.9387893676758,27.8917961120605,498223.015021168,498219.616085639,296154.3125,296153,1,0
"CP00388",246.953556654199,246.953262329102,246.953735351562,25.0609855651855,23.9387893676758,27.8917961120605,991491.859670507,991488.460734978,755428.625,755428,1,0
"CP00389",247.968685175851,247.968566894531,247.968780517578,24.4997367858887,19.9630641937256,28.4628219604492,2358452.49368021,2343827.64818277,756925.4375,191,1,0
"CP00390",252.945983102558,252.945922851562,252.946090698242,25.6280326843262,23.3654556274414,27.8917961120605,712750.340913431,712746.367732443,384947.75,384947,1,0
"CP00391",260.941598692776,260.941528320312,260.941680908203,26.1876220703125,24.4997367858887,27.8917961120605,117380.566152403,117377.730685764,62455.94140625,62455,1,0
"CP00392",262.930283237549,262.930114746094,262.930725097656,26.1876220703125,23.9387893676758,27.8917961120605,615357.83989186,615354.440956331,325382.65625,325382,1,0
"CP00393",264.963408885298,264.963287353516,264.963500976562,25.6280326843262,23.3654556274414,28.4628219604492,7222128.20708593,7222123.66184722,4055766,4055765,1,0
"CP00395",275.957619811718,275.956695556641,275.958541870117,26.1876220703125,23.9387893676758,27.8917961120605,1454706.64200539,1454703.24306986,984524.4375,984523,1,0
"CP00397",276.913982352123,276.913879394531,276.914123535156,26.1876220703125,23.9387893676758,28.4628219604492,1447019.15169105,1447015.18090599,821086.8125,821086,1,0
"CP00398",276.954179760825,276.9541015625,276.954467773438,26.1876220703125,23.9387893676758,27.8917961120605,925154.426124103,925151.027188574,560308.5,560308,1,0
"CP00400",277.9037415605,277.903564453125,277.904113769531,25.6280326843262,23.3654556274414,27.8917961120605,153713.886181848,153709.91300086,72517.953125,72517,1,0
"CP00401",278.902717513512,278.902496337891,278.90283203125,25.0609855651855,20.5224761962891,27.8917961120605,2303843.78408049,2285520.17224548,638888.625,116,1,0
"CP00402",280.9409396402,280.940856933594,280.941040039062,25.6280326843262,22.2038497924805,27.8917961120605,3950649.88699031,3950511.4149097,2121842.25,9027,1,0
"CP00403",282.936558661894,282.936492919922,282.936706542969,26.1876220703125,23.9387893676758,27.8917961120605,289125.673800968,289122.274865439,159840.546875,159840,1,0
"CP00404",290.93414027261,290.934051513672,290.934295654297,26.1876220703125,23.9387893676758,28.4628219604492,4312212.74786704,4312208.77708198,2372990,2372989,1,0
"CP00405",290.940614258255,290.940338134766,290.941040039062,26.1876220703125,23.9387893676758,27.8917961120605,705413.22646112,705409.827525591,413964.53125,413964,1,0
"CP00406",292.929581563569,292.929473876953,292.929962158203,26.1876220703125,23.9387893676758,27.8917961120605,660634.348091747,660630.949156218,394246.34375,394245,1,0
"CP00407",292.9583428587,292.958221435547,292.958465576172,25.6280326843262,23.3654556274414,27.8917961120605,5591490.31444769,5591486.34126671,2904353.25,2904352,1,0
"CP00408",293.959064352901,293.95849609375,293.95979309082,25.6280326843262,23.3654556274414,27.8917961120605,584962.803733298,584958.83055231,317420.15625,317419,1,0
"CP00409",294.88026960853,294.880096435547,294.880493164062,26.1876220703125,23.9387893676758,27.8917961120605,535398.983567,535395.584631471,296150.21875,296149,1,0
"CP00410",302.913335944782,302.911636352539,302.913787841797,26.1876220703125,23.9387893676758,27.8917961120605,641724.790716509,641721.39178098,414515.8125,414515,1,0
"CP00411",305.909555083791,305.909210205078,305.909942626953,26.1876220703125,23.9387893676758,27.8917961120605,1371621.95771912,1371618.55878359,863691.75,863691,1,0
"CP00412",307.907073089705,307.906860351562,307.907287597656,26.1876220703125,23.9387893676758,27.8917961120605,1073157.75336197,1073154.35442644,582232.9375,582232,1,0
"CP00413",308.906903856476,308.905334472656,308.907287597656,26.1876220703125,23.9387893676758,28.4628219604492,319669.285988439,319665.315203383,187915.46875,187914,1,0
"CP00414",308.935934546734,308.935821533203,308.938095092773,25.6280326843262,22.2038497924805,27.8917961120605,1717062.83617161,1716501.49586051,838651.1875,1079,1,0
"CP00415",312.951740487504,312.951629638672,312.951904296875,26.1876220703125,24.4997367858887,27.8917961120605,167146.01335453,167143.177887892,107402.9609375,107402,1,0
"CP00416",318.891565338731,318.891082763672,318.895202636719,26.1876220703125,24.4997367858887,27.8917961120605,218726.821829387,218723.419269421,117595.5,117594,1,0
"CP00417",322.88765363718,322.886840820312,322.889297485352,26.1876220703125,23.9387893676758,27.8917961120605,224313.554617399,223884.327313307,121805.634765625,215,1,0
"CP00418",323.884876953899,323.884490966797,323.885131835938,26.1876220703125,23.9387893676758,27.8917961120605,363742.634371052,363739.235435522,215919.9375,215919,1,0
"CP00419",332.93834471437,332.938232421875,332.938507080078,25.6280326843262,23.3654556274414,27.8917961120605,7102300.80819636,7102296.83501537,4857936,4857935,1,0
"CP00420",341.947098128541,341.946990966797,341.947265625,26.1876220703125,23.9387893676758,27.8917961120605,850659.704973182,850656.306037652,477283.21875,477282,1,0
"CP00421",344.889579536016,344.889190673828,344.894439697266,26.1876220703125,24.4997367858887,27.8917961120605,112972.861506994,112805.783300379,89342.84375,247,1,0
"CP00422",348.915931854541,348.915771484375,348.916137695312,25.6280326843262,23.3654556274414,27.8917961120605,2618398.35540431,2618394.38222332,1594686.875,1594686,1,0
"CP00423",348.92835582138,348.927978515625,348.928649902344,26.1876220703125,23.9387893676758,27.8917961120605,144395.840681097,144392.441745568,56198.5546875,56198,1,0
"CP00425",357.925087352253,357.924560546875,357.925872802734,26.1876220703125,24.4997367858887,27.8917961120605,127882.576902159,127879.741435521,60816.078125,60815,1,0
"CP00427",360.933327447468,360.933197021484,360.933654785156,25.6280326843262,23.3654556274414,27.8917961120605,3960367.14010308,3960363.16692209,2511741,2511740,1,0
"CP00428",372.89671341489,372.896057128906,372.899063110352,26.1876220703125,23.9387893676758,27.8917961120605,912414.785361749,912411.38642622,469374.90625,469374,1,0
"CP00429",374.894009176861,374.893615722656,374.894348144531,26.1876220703125,24.4997367858887,27.8917961120605,83829.6994783473,83826.8640117089,45889.53515625,45889,1,0
"CP00431",376.910879042563,376.908508300781,376.911071777344,25.6280326843262,22.2038497924805,28.4628219604492,3057401.47281025,3057395.76439575,1798534,1798533,1,0
"CP00432",380.940431248051,380.939208984375,380.940795898438,26.1876220703125,25.0609855651855,27.8917961120605,143722.135633395,143719.864078964,147813.8125,147813,1,0
"CP00433",385.880112729241,385.879943847656,385.880523681641,26.1876220703125,23.9387893676758,27.8917961120605,624901.22435877,624897.825423241,391706.34375,391705,1,0
"CP00434",386.879457968003,386.879058837891,386.879638671875,26.1876220703125,23.9387893676758,27.8917961120605,4051633.68531385,4051630.28637832,2362429.75,2362429,1,0
"CP00435",387.880355973652,387.879211425781,387.880462646484,26.1876220703125,23.9387893676758,27.8917961120605,443608.578713145,443605.179777615,257421.84375,257421,1,0
"CP00436",387.880526421377,387.880218505859,387.885314941406,26.1876220703125,22.2038497924805,27.8917961120605,479906.431704716,479901.295728112,257421.84375,257421,1,0
"CP00437",388.936916377347,388.936798095703,388.937072753906,25.6280326843262,23.9387893676758,27.8917961120605,2608261.96664023,2608258.5677047,1737053.75,1737053,1,0
"CP00438",399.857281432164,399.857025146484,399.857574462891,26.1876220703125,24.4997367858887,27.8917961120605,140450.025729205,140447.190262567,89404.15625,89403,1,0
"CP00440",401.8574440221,401.856719970703,401.8583984375,26.1876220703125,24.4997367858887,27.8917961120605,203612.10247317,203609.267006532,127573.0859375,127572,1,0
"CP00441",402.857081233985,402.856903076172,402.857238769531,26.1876220703125,23.9387893676758,27.8917961120605,1453878.76442923,1453875.3654937,791157.8125,791157,1,0
"CP00442",403.918153764029,403.917999267578,403.91845703125,26.1876220703125,23.9387893676758,27.8917961120605,3278185.83511622,3278182.43618069,2134630.75,2134630,1,0
"CP00443",404.914563063044,404.914398193359,404.914764404297,26.1876220703125,23.9387893676758,27.8917961120605,3238137.60838278,3238134.20944725,2163738,2163737,1,0
"CP00444",404.921209996489,404.921081542969,404.922058105469,26.1876220703125,24.4997367858887,27.8917961120605,401575.093686714,401572.258220076,293274.25,293273,1,0
"CP00445",418.829500374122,418.829040527344,418.829681396484,26.1876220703125,23.9387893676758,27.8917961120605,501492.377750734,501488.978815205,322081.40625,322080,1,0
"CP00446",418.891826681891,418.891418457031,418.895355224609,26.1876220703125,23.3654556274414,27.8917961120605,4344873.39476402,4344222.73639594,2636395.5625,1847,1,0
"CP00448",426.919395914721,426.916809082031,426.920379638672,26.1876220703125,23.9387893676758,27.8917961120605,314780.272132601,314776.873197072,304428.65625,304428,1,0
"CP00450",454.866172619419,454.861389160156,454.867004394531,26.1876220703125,23.3654556274414,28.4628219604492,232330.07655216,232325.531313447,104215.5625,104215,1,0
"CP00451",457.874269939851,457.873870849609,457.874450683594,26.1876220703125,25.0609855651855,27.8917961120605,53437.2199281172,53434.948373686,31518.8359375,31518,1,0
"CP00452",470.904639750797,470.904174804688,470.904907226562,26.1876220703125,23.9387893676758,27.8917961120605,463239.492662563,463236.093727034,362736.78125,362736,1,0
"CP00455",473.853090012368,473.850982666016,473.8544921875,26.1876220703125,24.4997367858887,27.8917961120605,66742.0915097756,66739.2560431373,41464.421875,41463,1,0
"CP00456",479.870132042102,479.868530273438,479.876312255859,26.1876220703125,23.9387893676758,28.4628219604492,116136.572661953,116132.601876897,78149.1484375,78148,1,0
"CP00458",500.860053112507,500.859954833984,500.861846923828,26.1876220703125,22.7638778686523,27.8917961120605,1542919.34502984,1542914.77211465,1018418.75,1018418,1,0
"CP00459",520.852587964011,520.851135253906,520.856170654297,26.1876220703125,24.4997367858887,27.8917961120605,145282.493245476,145279.657778838,105929.71875,105929,1,0
"CP00461",556.87759352095,556.876159667969,556.878295898438,26.1876220703125,24.4997367858887,27.8917961120605,150461.827493752,150458.992027114,108038.7109375,108038,1,0
"CP00462",572.850553879069,572.849548339844,572.851806640625,26.1876220703125,24.4997367858887,27.8917961120605,106482.067450669,106479.23198403,63430.6015625,63430,1,0
"CP00463",615.841628667784,615.841369628906,615.843872070312,26.1876220703125,24.4997367858887,27.8917961120605,250115.724662299,250112.889195661,173176.15625,173175,1,0
"CP00464",631.819143694564,631.818359375,631.821228027344,26.1876220703125,24.4997367858887,27.8917961120605,177914.697526414,177612.970596961,129492.8671875,139,1,0
"CP00465",728.816308063739,728.812194824219,728.821044921875,26.7494163513184,25.0609855651855,27.8917961120605,63477.5215704295,63475.2500159983,48751.703125,48751,1,0
"CP00466",758.771081634084,758.767456054688,758.773986816406,26.1876220703125,24.4997367858887,27.8917961120605,54290.8735552147,54288.0380885763,33956.15625,33955,1,0
"CP00467",104.986048351338,104.985961914062,104.98609161377,26.1876220703125,23.3654556274414,28.4628219604492,171768.599922036,171764.054683323,84752.5703125,84752,1,0
"CP00468",148.949644426511,148.949569702148,148.949722290039,26.1876220703125,23.3654556274414,28.4628219604492,579327.121869658,578758.513814925,257727.53125,382,1,0
"CP00470",161.979387907807,161.97932434082,161.9794921875,26.1876220703125,23.9387893676758,29.0299034118652,351421.485577858,351416.946336884,176217.515625,176217,1,0
"CP00471",176.952244543538,176.952041625977,176.952499389648,26.1876220703125,23.9387893676758,28.4628219604492,236755.63428226,236751.663497204,108576.984375,108576,1,0
"CP00472",180.982149059088,180.981826782227,180.983055114746,25.0609855651855,21.6443824768066,28.4628219604492,3364308.66483547,3346003.25359695,1315754.484375,379,1,0
"CP00473",272.959091650821,272.959014892578,272.959197998047,26.1876220703125,23.3654556274414,28.4628219604492,49906544.2983215,49906539.7530828,30712716,30712715,1,0
"CP00474",273.959907756525,273.959594726562,273.960144042969,26.1876220703125,23.3654556274414,28.4628219604492,12234025.0975048,12234020.5522661,7529778,7529777,1,0
"CP00475",288.936665532638,288.936584472656,288.936767578125,26.1876220703125,23.3654556274414,28.4628219604492,31111081.8037809,31111077.2585421,17304478,17304477,1,0
